"rep_id","ind_id","par_id","is_tip","s","c","j_obs","tau_a","tau_b","delta","seg_idx","n_segs","branch_rate","n_tips","root_state","lo_born","hi_born"
120,176,0,1,0,1,1,4.10204081632653,4.60204081632653,0.5,0,2,1,1,0,1.53061224489796,4.93197278911565
120,176,0,1,1,1,1,4.60204081632653,5.10204081632653,0.5,1,2,NA,1,0,1.53061224489796,4.93197278911565
121,177,0,1,0,1,5,4.10204081632653,4.2687074829932,0.166666666666667,0,6,1,1,0,1.53061224489796,4.93197278911565
121,177,0,1,1,2,5,4.2687074829932,4.43537414965986,0.166666666666666,1,6,1,1,0,1.53061224489796,4.93197278911565
121,177,0,1,2,3,5,4.43537414965986,4.60204081632653,0.166666666666667,2,6,1,1,0,1.53061224489796,4.93197278911565
121,177,0,1,3,4,5,4.60204081632653,4.7687074829932,0.166666666666667,3,6,1,1,0,1.53061224489796,4.93197278911565
121,177,0,1,4,5,5,4.7687074829932,4.93537414965986,0.166666666666666,4,6,1,1,0,1.53061224489796,4.93197278911565
121,177,0,1,5,5,5,4.93537414965986,5.10204081632653,0.166666666666667,5,6,NA,1,0,1.53061224489796,4.93197278911565
122,180,0,1,0,0,0,4.10204081632653,5.10204081632653,1,0,1,NA,1,0,1.53061224489796,4.93197278911565
123,181,0,1,0,0,0,4.10204081632653,5.10204081632653,1,0,1,NA,1,0,1.53061224489796,4.93197278911565
124,189,0,1,0,0,0,4.27210884353741,5.27210884353741,1,0,1,NA,1,0,1.70068027210884,5.10204081632653
125,190,0,1,0,0,0,4.27210884353741,5.27210884353741,1,0,1,NA,1,0,1.70068027210884,5.10204081632653
126,194,0,1,0,1,4,4.27210884353741,4.47210884353741,0.2,0,5,1,1,0,1.70068027210884,5.10204081632653
126,194,0,1,1,2,4,4.47210884353741,4.67210884353741,0.2,1,5,1,1,0,1.70068027210884,5.10204081632653
126,194,0,1,2,3,4,4.67210884353741,4.87210884353741,0.2,2,5,1,1,0,1.70068027210884,5.10204081632653
126,194,0,1,3,4,4,4.87210884353741,5.07210884353741,0.199999999999999,3,5,1,1,0,1.70068027210884,5.10204081632653
126,194,0,1,4,4,4,5.07210884353741,5.27210884353741,0.2,4,5,NA,1,0,1.70068027210884,5.10204081632653
127,195,0,1,0,0,0,4.27210884353741,5.27210884353741,1,0,1,NA,1,0,1.70068027210884,5.10204081632653
128,196,0,1,0,1,1,4.27210884353741,4.77210884353741,0.5,0,2,1,1,0,1.70068027210884,5.10204081632653
128,196,0,1,1,1,1,4.77210884353741,5.27210884353741,0.5,1,2,NA,1,0,1.70068027210884,5.10204081632653
129,197,0,1,0,0,0,4.27210884353741,5.27210884353741,1,0,1,NA,1,0,1.70068027210884,5.10204081632653
130,205,0,1,0,1,7,4.4421768707483,4.5671768707483,0.125,0,8,1,1,0,1.87074829931973,5.27210884353741
130,205,0,1,1,2,7,4.5671768707483,4.6921768707483,0.125,1,8,1,1,0,1.87074829931973,5.27210884353741
130,205,0,1,2,3,7,4.6921768707483,4.8171768707483,0.125,2,8,1,1,0,1.87074829931973,5.27210884353741
130,205,0,1,3,4,7,4.8171768707483,4.9421768707483,0.125,3,8,1,1,0,1.87074829931973,5.27210884353741
130,205,0,1,4,5,7,4.9421768707483,5.0671768707483,0.125,4,8,1,1,0,1.87074829931973,5.27210884353741
130,205,0,1,5,6,7,5.0671768707483,5.1921768707483,0.125,5,8,1,1,0,1.87074829931973,5.27210884353741
130,205,0,1,6,7,7,5.1921768707483,5.3171768707483,0.125,6,8,1,1,0,1.87074829931973,5.27210884353741
130,205,0,1,7,7,7,5.3171768707483,5.4421768707483,0.125,7,8,NA,1,0,1.87074829931973,5.27210884353741
131,217,0,1,0,0,0,4.78231292517007,5.78231292517007,1,0,1,NA,1,0,2.2108843537415,5.61224489795918
132,218,0,1,0,0,0,4.78231292517007,5.78231292517007,1,0,1,NA,1,0,2.2108843537415,5.61224489795918
133,219,0,1,0,0,0,4.78231292517007,5.78231292517007,1,0,1,NA,1,0,2.2108843537415,5.61224489795918
134,221,0,1,0,1,29,4.78231292517007,4.8156462585034,0.0333333333333332,0,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,1,2,29,4.8156462585034,4.84897959183673,0.0333333333333332,1,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,2,3,29,4.84897959183673,4.88231292517007,0.0333333333333332,2,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,3,4,29,4.88231292517007,4.9156462585034,0.0333333333333341,3,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,4,5,29,4.9156462585034,4.94897959183673,0.0333333333333332,4,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,5,6,29,4.94897959183673,4.98231292517007,0.0333333333333332,5,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,6,7,29,4.98231292517007,5.0156462585034,0.0333333333333332,6,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,7,8,29,5.0156462585034,5.04897959183673,0.0333333333333332,7,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,8,9,29,5.04897959183673,5.08231292517007,0.0333333333333332,8,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,9,10,29,5.08231292517007,5.1156462585034,0.0333333333333332,9,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,10,11,29,5.1156462585034,5.14897959183673,0.0333333333333332,10,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,11,12,29,5.14897959183673,5.18231292517007,0.0333333333333341,11,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,12,13,29,5.18231292517007,5.2156462585034,0.0333333333333332,12,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,13,14,29,5.2156462585034,5.24897959183673,0.0333333333333332,13,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,14,15,29,5.24897959183673,5.28231292517007,0.0333333333333332,14,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,15,16,29,5.28231292517007,5.3156462585034,0.0333333333333332,15,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,16,17,29,5.3156462585034,5.34897959183673,0.0333333333333332,16,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,17,18,29,5.34897959183673,5.38231292517007,0.0333333333333332,17,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,18,19,29,5.38231292517007,5.4156462585034,0.0333333333333332,18,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,19,20,29,5.4156462585034,5.44897959183673,0.0333333333333341,19,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,20,21,29,5.44897959183673,5.48231292517007,0.0333333333333332,20,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,21,22,29,5.48231292517007,5.5156462585034,0.0333333333333332,21,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,22,23,29,5.5156462585034,5.54897959183673,0.0333333333333332,22,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,23,24,29,5.54897959183673,5.58231292517007,0.0333333333333332,23,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,24,25,29,5.58231292517007,5.6156462585034,0.0333333333333332,24,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,25,26,29,5.6156462585034,5.64897959183673,0.0333333333333341,25,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,26,27,29,5.64897959183673,5.68231292517007,0.0333333333333332,26,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,27,28,29,5.68231292517007,5.7156462585034,0.0333333333333332,27,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,28,29,29,5.7156462585034,5.74897959183673,0.0333333333333332,28,30,1,1,0,2.2108843537415,5.61224489795918
134,221,0,1,29,29,29,5.74897959183673,5.78231292517007,0.0333333333333332,29,30,NA,1,0,2.2108843537415,5.61224489795918
135,227,0,1,0,0,0,4.78231292517007,5.78231292517007,1,0,1,NA,1,0,2.2108843537415,5.61224489795918
136,228,0,1,0,1,2,4.78231292517007,5.1156462585034,0.333333333333333,0,3,1,1,0,2.2108843537415,5.61224489795918
136,228,0,1,1,2,2,5.1156462585034,5.44897959183673,0.333333333333334,1,3,1,1,0,2.2108843537415,5.61224489795918
136,228,0,1,2,2,2,5.44897959183673,5.78231292517007,0.333333333333333,2,3,NA,1,0,2.2108843537415,5.61224489795918
137,229,0,1,0,0,0,4.78231292517007,5.78231292517007,1,0,1,NA,1,0,2.2108843537415,5.61224489795918
138,230,0,1,0,0,0,4.78231292517007,5.78231292517007,1,0,1,NA,1,0,2.2108843537415,5.61224489795918
139,231,0,1,0,0,0,4.78231292517007,5.78231292517007,1,0,1,NA,1,0,2.2108843537415,5.61224489795918
140,232,0,1,0,0,0,4.78231292517007,5.78231292517007,1,0,1,NA,1,0,2.2108843537415,5.61224489795918
141,246,0,1,0,0,0,4.95238095238095,5.95238095238095,1,0,1,NA,1,0,2.38095238095238,5.78231292517007
142,247,0,1,0,0,0,4.95238095238095,5.95238095238095,1,0,1,NA,1,0,2.38095238095238,5.78231292517007
143,250,0,1,0,1,5,5.12244897959184,5.2891156462585,0.166666666666667,0,6,1,1,0,2.55102040816327,5.95238095238095
143,250,0,1,1,2,5,5.2891156462585,5.45578231292517,0.166666666666666,1,6,1,1,0,2.55102040816327,5.95238095238095
143,250,0,1,2,3,5,5.45578231292517,5.62244897959184,0.166666666666667,2,6,1,1,0,2.55102040816327,5.95238095238095
143,250,0,1,3,4,5,5.62244897959184,5.7891156462585,0.166666666666667,3,6,1,1,0,2.55102040816327,5.95238095238095
143,250,0,1,4,5,5,5.7891156462585,5.95578231292517,0.166666666666666,4,6,1,1,0,2.55102040816327,5.95238095238095
143,250,0,1,5,5,5,5.95578231292517,6.12244897959184,0.166666666666667,5,6,NA,1,0,2.55102040816327,5.95238095238095
144,252,0,1,0,1,5,5.12244897959184,5.2891156462585,0.166666666666667,0,6,1,1,0,2.55102040816327,5.95238095238095
144,252,0,1,1,2,5,5.2891156462585,5.45578231292517,0.166666666666666,1,6,1,1,0,2.55102040816327,5.95238095238095
144,252,0,1,2,3,5,5.45578231292517,5.62244897959184,0.166666666666667,2,6,1,1,0,2.55102040816327,5.95238095238095
144,252,0,1,3,4,5,5.62244897959184,5.7891156462585,0.166666666666667,3,6,1,1,0,2.55102040816327,5.95238095238095
144,252,0,1,4,5,5,5.7891156462585,5.95578231292517,0.166666666666666,4,6,1,1,0,2.55102040816327,5.95238095238095
144,252,0,1,5,5,5,5.95578231292517,6.12244897959184,0.166666666666667,5,6,NA,1,0,2.55102040816327,5.95238095238095
145,253,0,1,0,0,0,5.12244897959184,6.12244897959184,1,0,1,NA,1,0,2.55102040816327,5.95238095238095
146,258,0,1,0,0,0,5.12244897959184,6.12244897959184,1,0,1,NA,1,0,2.55102040816327,5.95238095238095
147,261,0,1,0,0,0,5.29251700680272,6.29251700680272,1,0,1,NA,1,0,2.72108843537415,6.12244897959184
148,263,0,1,0,1,4,5.29251700680272,5.49251700680272,0.2,0,5,1,1,0,2.72108843537415,6.12244897959184
148,263,0,1,1,2,4,5.49251700680272,5.69251700680272,0.2,1,5,1,1,0,2.72108843537415,6.12244897959184
148,263,0,1,2,3,4,5.69251700680272,5.89251700680272,0.2,2,5,1,1,0,2.72108843537415,6.12244897959184
148,263,0,1,3,4,4,5.89251700680272,6.09251700680272,0.199999999999999,3,5,1,1,0,2.72108843537415,6.12244897959184
148,263,0,1,4,4,4,6.09251700680272,6.29251700680272,0.2,4,5,NA,1,0,2.72108843537415,6.12244897959184
149,264,0,1,0,0,0,5.29251700680272,6.29251700680272,1,0,1,NA,1,0,2.72108843537415,6.12244897959184
150,265,0,1,0,0,0,5.29251700680272,6.29251700680272,1,0,1,NA,1,0,2.72108843537415,6.12244897959184
151,266,0,1,0,0,0,5.29251700680272,6.29251700680272,1,0,1,NA,1,0,2.72108843537415,6.12244897959184
152,267,0,1,0,1,1,5.29251700680272,5.79251700680272,0.5,0,2,1,1,0,2.72108843537415,6.12244897959184
152,267,0,1,1,1,1,5.79251700680272,6.29251700680272,0.5,1,2,NA,1,0,2.72108843537415,6.12244897959184
153,268,0,1,0,0,0,5.29251700680272,6.29251700680272,1,0,1,NA,1,0,2.72108843537415,6.12244897959184
154,269,0,1,0,0,0,5.29251700680272,6.29251700680272,1,0,1,NA,1,0,2.72108843537415,6.12244897959184
155,270,0,1,0,0,0,5.29251700680272,6.29251700680272,1,0,1,NA,1,0,2.72108843537415,6.12244897959184
156,271,0,1,0,0,0,5.29251700680272,6.29251700680272,1,0,1,NA,1,0,2.72108843537415,6.12244897959184
157,272,0,1,0,0,0,5.29251700680272,6.29251700680272,1,0,1,NA,1,0,2.72108843537415,6.12244897959184
158,273,0,1,0,1,1,5.29251700680272,5.79251700680272,0.5,0,2,1,1,0,2.72108843537415,6.12244897959184
158,273,0,1,1,1,1,5.79251700680272,6.29251700680272,0.5,1,2,NA,1,0,2.72108843537415,6.12244897959184
159,274,0,1,0,1,1,5.29251700680272,5.79251700680272,0.5,0,2,1,1,0,2.72108843537415,6.12244897959184
159,274,0,1,1,1,1,5.79251700680272,6.29251700680272,0.5,1,2,NA,1,0,2.72108843537415,6.12244897959184
160,281,0,1,0,1,1,5.46258503401361,5.96258503401361,0.5,0,2,1,1,0,2.89115646258503,6.29251700680272
160,281,0,1,1,1,1,5.96258503401361,6.46258503401361,0.5,1,2,NA,1,0,2.89115646258503,6.29251700680272
161,290,0,1,0,0,0,5.46258503401361,6.46258503401361,1,0,1,NA,1,0,2.89115646258503,6.29251700680272
162,291,0,1,0,0,0,5.46258503401361,6.46258503401361,1,0,1,NA,1,0,2.89115646258503,6.29251700680272
163,292,0,1,0,1,5,5.46258503401361,5.62925170068027,0.166666666666667,0,6,1,1,0,2.89115646258503,6.29251700680272
163,292,0,1,1,2,5,5.62925170068027,5.79591836734694,0.166666666666666,1,6,1,1,0,2.89115646258503,6.29251700680272
163,292,0,1,2,3,5,5.79591836734694,5.96258503401361,0.166666666666667,2,6,1,1,0,2.89115646258503,6.29251700680272
163,292,0,1,3,4,5,5.96258503401361,6.12925170068027,0.166666666666667,3,6,1,1,0,2.89115646258503,6.29251700680272
163,292,0,1,4,5,5,6.12925170068027,6.29591836734694,0.166666666666666,4,6,1,1,0,2.89115646258503,6.29251700680272
163,292,0,1,5,5,5,6.29591836734694,6.46258503401361,0.166666666666667,5,6,NA,1,0,2.89115646258503,6.29251700680272
164,293,0,1,0,1,5,5.46258503401361,5.62925170068027,0.166666666666667,0,6,1,1,0,2.89115646258503,6.29251700680272
164,293,0,1,1,2,5,5.62925170068027,5.79591836734694,0.166666666666666,1,6,1,1,0,2.89115646258503,6.29251700680272
164,293,0,1,2,3,5,5.79591836734694,5.96258503401361,0.166666666666667,2,6,1,1,0,2.89115646258503,6.29251700680272
164,293,0,1,3,4,5,5.96258503401361,6.12925170068027,0.166666666666667,3,6,1,1,0,2.89115646258503,6.29251700680272
164,293,0,1,4,5,5,6.12925170068027,6.29591836734694,0.166666666666666,4,6,1,1,0,2.89115646258503,6.29251700680272
164,293,0,1,5,5,5,6.29591836734694,6.46258503401361,0.166666666666667,5,6,NA,1,0,2.89115646258503,6.29251700680272
165,294,0,1,0,0,0,5.46258503401361,6.46258503401361,1,0,1,NA,1,0,2.89115646258503,6.29251700680272
166,295,0,1,0,0,0,5.46258503401361,6.46258503401361,1,0,1,NA,1,0,2.89115646258503,6.29251700680272
167,296,0,1,0,0,0,5.46258503401361,6.46258503401361,1,0,1,NA,1,0,2.89115646258503,6.29251700680272
168,297,0,1,0,0,0,5.46258503401361,6.46258503401361,1,0,1,NA,1,0,2.89115646258503,6.29251700680272
169,303,0,1,0,0,0,5.46258503401361,6.46258503401361,1,0,1,NA,1,0,2.89115646258503,6.29251700680272
170,311,0,1,0,0,0,5.46258503401361,6.46258503401361,1,0,1,NA,1,0,2.89115646258503,6.29251700680272
171,314,0,1,0,1,1,5.46258503401361,5.96258503401361,0.5,0,2,1,1,0,2.89115646258503,6.29251700680272
171,314,0,1,1,1,1,5.96258503401361,6.46258503401361,0.5,1,2,NA,1,0,2.89115646258503,6.29251700680272
172,315,0,1,0,0,0,5.46258503401361,6.46258503401361,1,0,1,NA,1,0,2.89115646258503,6.29251700680272
173,325,0,1,0,1,1,5.63265306122449,6.13265306122449,0.5,0,2,1,1,0,3.06122448979592,6.46258503401361
173,325,0,1,1,1,1,6.13265306122449,6.63265306122449,0.5,1,2,NA,1,0,3.06122448979592,6.46258503401361
174,328,0,1,0,0,0,5.63265306122449,6.63265306122449,1,0,1,NA,1,0,3.06122448979592,6.46258503401361
175,349,0,1,0,0,0,5.63265306122449,6.63265306122449,1,0,1,NA,1,0,3.06122448979592,6.46258503401361
176,354,0,1,0,0,0,5.63265306122449,6.63265306122449,1,0,1,NA,1,0,3.06122448979592,6.46258503401361
177,369,0,1,0,0,0,5.80272108843537,6.80272108843537,1,0,1,NA,1,0,3.2312925170068,6.63265306122449
178,381,0,1,0,1,2,5.80272108843537,6.13605442176871,0.333333333333333,0,3,1,1,0,3.2312925170068,6.63265306122449
178,381,0,1,1,2,2,6.13605442176871,6.46938775510204,0.333333333333334,1,3,1,1,0,3.2312925170068,6.63265306122449
178,381,0,1,2,2,2,6.46938775510204,6.80272108843537,0.333333333333333,2,3,NA,1,0,3.2312925170068,6.63265306122449
179,385,0,1,0,0,0,5.97278911564626,6.97278911564626,1,0,1,NA,1,0,3.40136054421769,6.80272108843537
180,386,0,1,0,0,0,5.97278911564626,6.97278911564626,1,0,1,NA,1,0,3.40136054421769,6.80272108843537
181,390,0,1,0,1,3,5.97278911564626,6.22278911564626,0.25,0,4,1,1,0,3.40136054421769,6.80272108843537
181,390,0,1,1,2,3,6.22278911564626,6.47278911564626,0.25,1,4,1,1,0,3.40136054421769,6.80272108843537
181,390,0,1,2,3,3,6.47278911564626,6.72278911564626,0.25,2,4,1,1,0,3.40136054421769,6.80272108843537
181,390,0,1,3,3,3,6.72278911564626,6.97278911564626,0.25,3,4,NA,1,0,3.40136054421769,6.80272108843537
182,409,0,1,0,1,1,6.31292517006803,6.81292517006803,0.5,0,2,1,1,0,3.74149659863946,7.14285714285714
182,409,0,1,1,1,1,6.81292517006803,7.31292517006803,0.5,1,2,NA,1,0,3.74149659863946,7.14285714285714
183,412,0,1,0,0,0,6.31292517006803,7.31292517006803,1,0,1,NA,1,0,3.74149659863946,7.14285714285714
184,413,0,1,0,1,1,6.31292517006803,6.81292517006803,0.5,0,2,1,1,0,3.74149659863946,7.14285714285714
184,413,0,1,1,1,1,6.81292517006803,7.31292517006803,0.5,1,2,NA,1,0,3.74149659863946,7.14285714285714
185,414,0,1,0,0,0,6.31292517006803,7.31292517006803,1,0,1,NA,1,0,3.74149659863946,7.14285714285714
186,419,0,1,0,1,22,6.48299319727891,6.52647145814848,0.0434782608695654,0,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,1,2,22,6.52647145814848,6.56994971901804,0.0434782608695654,1,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,2,3,22,6.56994971901804,6.61342797988761,0.0434782608695645,2,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,3,4,22,6.61342797988761,6.65690624075717,0.0434782608695654,3,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,4,5,22,6.65690624075717,6.70038450162674,0.0434782608695654,4,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,5,6,22,6.70038450162674,6.7438627624963,0.0434782608695654,5,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,6,7,22,6.7438627624963,6.78734102336587,0.0434782608695645,6,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,7,8,22,6.78734102336587,6.83081928423543,0.0434782608695654,7,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,8,9,22,6.83081928423543,6.874297545105,0.0434782608695654,8,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,9,10,22,6.874297545105,6.91777580597456,0.0434782608695654,9,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,10,11,22,6.91777580597456,6.96125406684413,0.0434782608695654,10,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,11,12,22,6.96125406684413,7.00473232771369,0.0434782608695645,11,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,12,13,22,7.00473232771369,7.04821058858326,0.0434782608695654,12,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,13,14,22,7.04821058858326,7.09168884945282,0.0434782608695654,13,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,14,15,22,7.09168884945282,7.13516711032239,0.0434782608695654,14,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,15,16,22,7.13516711032239,7.17864537119195,0.0434782608695654,15,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,16,17,22,7.17864537119195,7.22212363206152,0.0434782608695645,16,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,17,18,22,7.22212363206152,7.26560189293108,0.0434782608695654,17,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,18,19,22,7.26560189293108,7.30908015380065,0.0434782608695654,18,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,19,20,22,7.30908015380065,7.35255841467022,0.0434782608695654,19,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,20,21,22,7.35255841467022,7.39603667553978,0.0434782608695645,20,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,21,22,22,7.39603667553978,7.43951493640935,0.0434782608695654,21,23,1,1,0,3.91156462585034,7.31292517006803
186,419,0,1,22,22,22,7.43951493640935,7.48299319727891,0.0434782608695654,22,23,NA,1,0,3.91156462585034,7.31292517006803
187,422,0,1,0,1,2,6.48299319727891,6.81632653061224,0.333333333333333,0,3,1,1,0,3.91156462585034,7.31292517006803
187,422,0,1,1,2,2,6.81632653061224,7.14965986394558,0.333333333333334,1,3,1,1,0,3.91156462585034,7.31292517006803
187,422,0,1,2,2,2,7.14965986394558,7.48299319727891,0.333333333333333,2,3,NA,1,0,3.91156462585034,7.31292517006803
188,429,0,1,0,0,0,6.6530612244898,7.6530612244898,1,0,1,NA,1,0,4.08163265306122,7.48299319727891
189,446,0,1,0,0,0,6.82312925170068,7.82312925170068,1,0,1,NA,1,0,4.25170068027211,7.65306122448979
190,447,0,1,0,0,0,6.82312925170068,7.82312925170068,1,0,1,NA,1,0,4.25170068027211,7.65306122448979
191,449,0,1,0,1,2,6.82312925170068,7.15646258503401,0.333333333333333,0,3,1,1,0,4.25170068027211,7.65306122448979
191,449,0,1,1,2,2,7.15646258503401,7.48979591836735,0.333333333333334,1,3,1,1,0,4.25170068027211,7.65306122448979
191,449,0,1,2,2,2,7.48979591836735,7.82312925170068,0.333333333333333,2,3,NA,1,0,4.25170068027211,7.65306122448979
192,450,0,1,0,0,0,6.82312925170068,7.82312925170068,1,0,1,NA,1,0,4.25170068027211,7.65306122448979
193,452,0,1,0,0,0,6.82312925170068,7.82312925170068,1,0,1,NA,1,0,4.25170068027211,7.65306122448979
194,453,0,1,0,0,0,6.82312925170068,7.82312925170068,1,0,1,NA,1,0,4.25170068027211,7.65306122448979
195,454,0,1,0,1,7,6.82312925170068,6.94812925170068,0.125,0,8,1,1,0,4.25170068027211,7.65306122448979
195,454,0,1,1,2,7,6.94812925170068,7.07312925170068,0.125,1,8,1,1,0,4.25170068027211,7.65306122448979
195,454,0,1,2,3,7,7.07312925170068,7.19812925170068,0.125,2,8,1,1,0,4.25170068027211,7.65306122448979
195,454,0,1,3,4,7,7.19812925170068,7.32312925170068,0.125,3,8,1,1,0,4.25170068027211,7.65306122448979
195,454,0,1,4,5,7,7.32312925170068,7.44812925170068,0.125,4,8,1,1,0,4.25170068027211,7.65306122448979
195,454,0,1,5,6,7,7.44812925170068,7.57312925170068,0.125,5,8,1,1,0,4.25170068027211,7.65306122448979
195,454,0,1,6,7,7,7.57312925170068,7.69812925170068,0.125,6,8,1,1,0,4.25170068027211,7.65306122448979
195,454,0,1,7,7,7,7.69812925170068,7.82312925170068,0.125,7,8,NA,1,0,4.25170068027211,7.65306122448979
196,456,0,1,0,1,2,6.82312925170068,7.15646258503401,0.333333333333333,0,3,1,1,0,4.25170068027211,7.65306122448979
196,456,0,1,1,2,2,7.15646258503401,7.48979591836735,0.333333333333334,1,3,1,1,0,4.25170068027211,7.65306122448979
196,456,0,1,2,2,2,7.48979591836735,7.82312925170068,0.333333333333333,2,3,NA,1,0,4.25170068027211,7.65306122448979
197,465,0,1,0,1,3,6.82312925170068,7.07312925170068,0.25,0,4,1,1,0,4.25170068027211,7.65306122448979
197,465,0,1,1,2,3,7.07312925170068,7.32312925170068,0.25,1,4,1,1,0,4.25170068027211,7.65306122448979
197,465,0,1,2,3,3,7.32312925170068,7.57312925170068,0.25,2,4,1,1,0,4.25170068027211,7.65306122448979
197,465,0,1,3,3,3,7.57312925170068,7.82312925170068,0.25,3,4,NA,1,0,4.25170068027211,7.65306122448979
198,466,0,1,0,0,0,6.82312925170068,7.82312925170068,1,0,1,NA,1,0,4.25170068027211,7.65306122448979
199,475,0,1,0,0,0,6.99319727891156,7.99319727891156,1,0,1,NA,1,0,4.42176870748299,7.82312925170068
200,488,0,1,0,0,0,6.99319727891156,7.99319727891156,1,0,1,NA,1,0,4.42176870748299,7.82312925170068
201,504,0,1,0,0,0,7.33333333333333,8.33333333333333,1,0,1,NA,1,0,4.76190476190476,8.16326530612245
202,505,0,1,0,0,0,7.33333333333333,8.33333333333333,1,0,1,NA,1,0,4.76190476190476,8.16326530612245
203,511,0,1,0,1,1,7.33333333333333,7.83333333333333,0.5,0,2,1,1,0,4.76190476190476,8.16326530612245
203,511,0,1,1,1,1,7.83333333333333,8.33333333333333,0.5,1,2,NA,1,0,4.76190476190476,8.16326530612245
